"","Site","Unique ID","Outplant.Date","Tag.Num","Project Type","Attachment Method","Plug Type","Geno Layout","Num.Frags.Array","Species","Geno","Time.Point","Monitoring.Date","Num.Dead.Old","Num.Dead.New","Num.Missing","Num.Predation","Perc.Partial.Mortality.Old","Perc.Partial.Mortality.New","Fish.Predation","Snails","Disease","Bleaching","Overall.Condition","Fusion","Comments","Perc.Survival","Location"
"187","CP_M_2","43913-CP_M_2-X-29",2020-03-23,"X-29","Restoration","plug/epoxy","co","grouped",5,"OFAV","OF381","One.Month",2020-04-29,"0","0","0","5",5,0,"Y","N","N","N","1",0,"0",95,"Catspaw"
"188","CP_M_2","43913-CP_M_2-X-30",2020-03-23,"X-30","Restoration","plug/epoxy","co","grouped",5,"OFAV","OF635","One.Month",2020-04-29,"0","0","0","5",10,0,"Y","N","N","N","1",0,"0",90,"Catspaw"
"189","CP_M_2","43913-CP_M_2-X-31",2020-03-23,"X-31","Restoration","plug/epoxy","co","grouped",5,"OFAV","OF386","One.Month",2020-04-29,"0","0","0","5",20,0,"Y","N","N","N","2",0,"0",80,"Catspaw"
"190","CP_M_2","43913-CP_M_2-X-25",2020-03-23,"X-25","Restoration","plug/epoxy","co","grouped",5,"OFAV","OF607","One.Month",2020-04-29,"0","0","0","5",10,0,"Y","N","N","N","1",0,"0",90,"Catspaw"
"191","CP_M_2","43913-CP_M_2-X-38",2020-03-23,"X-38","Restoration","plug/epoxy","co","grouped",10,"OFAV","OF471","One.Year",2021-04-01,"0","0","0","0",15,0,"N","N","N","N","1",0,"0",85,"Catspaw"
"192","CP_M_2","43913-CP_M_2-X-25",2020-03-23,"X-25","Restoration","plug/epoxy","co","grouped",5,"OFAV","OF607","One.Year",2021-04-01,"0","0","0","0",5,0,"N","N","N","N","1",0,"0",95,"Catspaw"
"193","CP_M_2","43913-CP_M_2-X-26",2020-03-23,"X-26","Restoration","plug/epoxy","co","grouped",5,"OFAV","OF610","One.Year",2021-04-01,"0","0","0","0",5,0,"N","N","N","N","1",0,"0",95,"Catspaw"
"194","CP_M_2","43913-CP_M_2-X-27",2020-03-23,"X-27","Restoration","plug/epoxy","co","grouped",5,"OFAV","OF583","One.Year",2021-04-01,"0","0","0","0",15,0,"N","N","N","N","1",0,"0",85,"Catspaw"
"195","CP_M_2","43913-CP_M_2-X-28",2020-03-23,"X-28","Restoration","plug/epoxy","co","grouped",5,"OFAV","OF324","One.Year",2021-04-01,"0","0","0","0",5,0,"N","N","N","N","1",0,"0",95,"Catspaw"
"196","CP_M_2","43913-CP_M_2-X-29",2020-03-23,"X-29","Restoration","plug/epoxy","co","grouped",5,"OFAV","OF381","One.Year",2021-04-01,"0","0","0","0",25,0,"N","N","N","N","3",0,"0",75,"Catspaw"
"197","CP_M_2","43913-CP_M_2-X-30",2020-03-23,"X-30","Restoration","plug/epoxy","co","grouped",5,"OFAV","OF635","One.Year",2021-04-01,"0","0","0","0",5,0,"N","N","N","N","2",0,"0",95,"Catspaw"
"198","CP_M_2","43913-CP_M_2-X-31",2020-03-23,"X-31","Restoration","plug/epoxy","co","grouped",5,"OFAV","OF386","One.Year",2021-04-01,"0","0","0","0",15,0,"N","N","N","N","2",0,"0",85,"Catspaw"
"199","CP_M_2","43913-CP_M_2-X-32",2020-03-23,"X-32","Restoration","plug/epoxy","co","grouped",5,"OFAV","OF605","One.Year",2021-04-01,"0","0","0","0",15,0,"N","N","N","N","2",0,"0",85,"Catspaw"
"200","CP_M_2","43913-CP_M_2-X-33",2020-03-23,"X-33","Restoration","plug/epoxy","co","grouped",10,"OFAV","OF332","One.Year",2021-04-01,"1","0","0","0",15,0,"N","N","N","N","2",0,"0",85,"Catspaw"
"201","CP_M_2","43913-CP_M_2-X-34",2020-03-23,"X-34","Restoration","plug/epoxy","co","grouped",10,"OFAV","OF630","One.Year",2021-04-01,"0","0","0","0",20,0,"N","N","N","Y","2",0,"PB",80,"Catspaw"
"202","CP_M_2","43913-CP_M_2-X-35",2020-03-23,"X-35","Restoration","plug/epoxy","co","grouped",10,"OFAV","OF231","One.Year",2021-04-01,"0","0","0","0",25,0,"N","N","N","Y","2",0,"PB",75,"Catspaw"
"203","CP_M_2","43913-CP_M_2-X-36",2020-03-23,"X-36","Restoration","plug/epoxy","co","grouped",10,"OFAV","OF510","One.Year",2021-04-01,"0","0","0","0",0,0,"N","N","N","N","1",0,"0",100,"Catspaw"
"204","CP_M_2","43913-CP_M_2-X-37",2020-03-23,"X-37","Restoration","plug/epoxy","co","grouped",10,"OFAV","OF503","One.Year",2021-04-01,"0","0","0","0",15,0,"N","N","N","N","1",0,"0",85,"Catspaw"
"205","CP_M_2","43913-CP_M_2-X-37",2020-03-23,"X-37","Restoration","plug/epoxy","co","grouped",10,"OFAV","OF503","One.Month",2020-04-29,"1","0","0","10",20,0,"Y","N","N","N","2",0,"1 coral entirely removed by fish",80,"Catspaw"
"206","CP_M_2","43913-CP_M_2-X-38",2020-03-23,"X-38","Restoration","plug/epoxy","co","grouped",10,"OFAV","OF471","One.Month",2020-04-29,"0","0","0","10",20,0,"Y","N","N","N","1",0,"0",80,"Catspaw"
"207","CP_M_2","43913-CP_M_2-X-39",2020-03-23,"X-39","Restoration","plug/epoxy","co","grouped",10,"OFAV","OF631","One.Month",2020-04-29,"0","0","0","10",20,0,"Y","N","N","N","1",0,"0",80,"Catspaw"
